userId,recommendId,predictScore
1.0,904.0,4.462107948513328
1.0,7115.0,4.46206212183244
1.0,1834.0,4.4617782819582645
1.0,3435.0,4.461733234035566
1.0,48385.0,4.461696762363679
1.0,1263.0,4.461607047226039
1.0,27912.0,4.461585069242439
1.0,3260.0,4.46156425835998
1.0,930.0,4.461552952982378
1.0,2843.0,4.461535137127582
1.0,2712.0,4.461491967255592
1.0,2318.0,4.461462702793582
1.0,1844.0,4.461371423494109
1.0,2708.0,4.461362936571107
1.0,4738.0,4.461329674328156
1.0,2131.0,4.461147337434535
1.0,7013.0,4.4611341842067
1.0,3038.0,4.460989929640796
1.0,2970.0,4.4608964875071395
1.0,3201.0,4.460846656714412
1.0,1292.0,4.460829875581003
1.0,4034.0,4.460808867647968
1.0,1296.0,4.460793113081584
1.0,1963.0,4.460745675830675
1.0,34437.0,4.46067378424496
1.0,3224.0,4.460609756262022
1.0,1267.0,4.460604558722714
1.0,4848.0,4.460583909369999
1.0,3553.0,4.460435699529924
1.0,3504.0,4.460413248519057
1.0,2283.0,4.460302864206943
1.0,1185.0,4.460042312037913
1.0,306.0,4.459992650676585
1.0,4439.0,4.459958473789218
1.0,27266.0,4.45991789583161
1.0,6433.0,4.45984537761424
1.0,7396.0,4.459786814436474
1.0,1299.0,4.459733243981039
1.0,461.0,4.459731583245057
1.0,627.0,4.45968198219269
1.0,3949.0,4.45967880326383
1.0,27741.0,4.4596677079271565
2.0,4023.0,4.103203007390151
2.0,513.0,4.1028501508505455
2.0,3408.0,4.1025972067967995
2.0,45028.0,4.102486241152372
2.0,3497.0,4.097486395738745
2.0,43460.0,4.097332900828058
2.0,33166.0,4.097096417898217
2.0,7646.0,4.097052406502379
2.0,5816.0,4.097028349473822
2.0,3549.0,4.096963641478109
2.0,1307.0,4.096778903557628
2.0,934.0,4.096206966971558
2.0,3548.0,4.095763207891052
2.0,1931.0,4.095698853951534
2.0,30793.0,4.095533598191854
2.0,7147.0,4.09549502654645
2.0,4969.0,4.095296730424876
2.0,1028.0,4.095190314417125
2.0,2565.0,4.095162259932862
2.0,2506.0,4.094703356773656
2.0,2340.0,4.094679713271909
2.0,3061.0,4.094593256024719
2.0,2291.0,4.094205633008451
2.0,1962.0,4.094061153041275
2.0,5299.0,4.093884526768969
2.0,3971.0,4.093714735533971
2.0,4447.0,4.093667513868429
2.0,1380.0,4.093445249261056
2.0,63433.0,4.093418767197441
2.0,2728.0,4.09328839048438
2.0,3987.0,4.092375252137575
2.0,940.0,4.091992017034425
2.0,1984.0,4.09174323102848
2.0,2863.0,4.091715108227088
2.0,5991.0,4.091609559782323
2.0,4795.0,4.091442757753865
2.0,4896.0,4.0914013129454405
2.0,34271.0,4.09135784950749
2.0,8969.0,4.091228676078767
2.0,2384.0,4.091018208747655
2.0,4857.0,4.090904280680902
2.0,6345.0,4.090777503013728
2.0,40815.0,4.090676425097915
2.0,3466.0,4.090541567526444
2.0,4976.0,4.090412939658804
2.0,2724.0,4.0903480415981335
2.0,1569.0,4.090259853734979
2.0,53129.0,4.090218656854437
2.0,7154.0,4.090123066940976
2.0,2594.0,4.090084374856862
2.0,41566.0,4.0900018955040665
2.0,7090.0,4.089923393721217
2.0,6584.0,4.089585089532993
2.0,5312.0,4.0891596098959155
2.0,45517.0,4.088833555494117
2.0,2424.0,4.0885880138252
2.0,7164.0,4.0884244683555515
2.0,8008.0,4.088194207076375
2.0,45722.0,4.087906712842946
2.0,901.0,4.087784047317984
2.0,1042.0,4.087639686722373
2.0,1035.0,4.087546806817296
2.0,3873.0,4.087474427995099
2.0,6942.0,4.087445186409415
2.0,8796.0,4.08727875419283
2.0,3897.0,4.087127759319846
2.0,37857.0,4.087120370284315
2.0,5218.0,4.086816093898187
2.0,1381.0,4.086767671148828
2.0,8360.0,4.086607922078968
2.0,8373.0,4.086462817666358
2.0,8368.0,4.086418588043773
2.0,4310.0,4.086270091417935
2.0,1018.0,4.08614248425884
2.0,5481.0,4.085889523977603
2.0,4246.0,4.085793886405252
2.0,6218.0,4.085689589556582
2.0,4019.0,4.085584943827934
2.0,33154.0,4.08533704915633
2.0,7149.0,4.085262124271743
2.0,4308.0,4.0851861111020105
2.0,2059.0,4.084940843882899
2.0,4476.0,4.084757846723067
2.0,2227.0,4.084634630803231
2.0,6863.0,4.084545782480543
2.0,918.0,4.084527188147983
2.0,6535.0,4.084468698437329
2.0,8970.0,4.084460348791805
2.0,6944.0,4.08431098665789
2.0,4823.0,4.083958688423277
2.0,3368.0,4.0838572296444235
2.0,7080.0,4.083763809160823
2.0,2432.0,4.083611444304635
2.0,26965.0,4.083516473641563
2.0,26133.0,4.083500575451848
2.0,2581.0,4.083315803075837
2.0,8916.0,4.083258905228607
2.0,27731.0,4.082949646335108
2.0,7051.0,4.082779106839528
2.0,3964.0,4.082693942467706
3.0,8605.0,3.2814408309698972
3.0,92439.0,3.281169843081951
3.0,129397.0,3.279516530187125
3.0,4442.0,3.276888475029084
3.0,65126.0,3.276139410050816
3.0,90345.0,3.2758025360087832
3.0,135518.0,3.2743349007582045
3.0,115877.0,3.273815968665924
3.0,103339.0,3.273380961162321
3.0,109850.0,3.2728824175440505
3.0,27193.0,3.272582514138401
3.0,59129.0,3.2725004780380487
3.0,112897.0,3.270802537651793
3.0,86298.0,3.2693949069666317
3.0,2882.0,3.2691703144390694
3.0,4625.0,3.268658701585236
3.0,61073.0,3.2681134136917813
3.0,86286.0,3.2681134136917813
3.0,137345.0,3.2681134136917813
3.0,169904.0,3.2681134136917813
3.0,86355.0,3.2681134136917813
3.0,7988.0,3.2681134136917813
3.0,49110.0,3.2681134136917813
3.0,75947.0,3.2681134136917813
3.0,8045.0,3.2681134136917813
3.0,4490.0,3.2681134136917813
3.0,3709.0,3.2681134136917813
3.0,7707.0,3.2681134136917813
3.0,4511.0,3.2681134136917813
3.0,156675.0,3.2681134136917813
3.0,27124.0,3.2681134136917813
3.0,9004.0,3.2681134136917813
3.0,104837.0,3.2681134136917813
3.0,8720.0,3.2681134136917813
3.0,165529.0,3.2681134136917813
3.0,6267.0,3.2681134136917813
3.0,56022.0,3.2681134136917813
3.0,27420.0,3.2681134136917813
3.0,95717.0,3.2681134136917813
3.0,27155.0,3.2681134136917813
3.0,66915.0,3.2681134136917813
3.0,26142.0,3.2681134136917813
3.0,32058.0,3.2681134136917813
3.0,5442.0,3.2681134136917813
3.0,7704.0,3.2681134136917813
3.0,8425.0,3.2681134136917813
3.0,144522.0,3.2681134136917813
3.0,5689.0,3.2681134136917813
3.0,2698.0,3.2681134136917813
3.0,4240.0,3.2681134136917813
3.0,6998.0,3.2681134136917813
3.0,31367.0,3.2681134136917813
3.0,68552.0,3.2681134136917813
3.0,26782.0,3.2681134136917813
3.0,93208.0,3.2681134136917813
3.0,70703.0,3.2681134136917813
3.0,103366.0,3.2681134136917813
3.0,123310.0,3.2681134136917813
3.0,116941.0,3.2681134136917813
3.0,59947.0,3.2681134136917813
3.0,121035.0,3.2681134136917813
3.0,46367.0,3.2681134136917813
3.0,173873.0,3.2681134136917813
3.0,68650.0,3.2681134136917813
3.0,6860.0,3.2681134136917813
3.0,6804.0,3.2681134136917813
3.0,118290.0,3.2681134136917813
3.0,7125.0,3.2681134136917813
3.0,128197.0,3.2681134136917813
3.0,32440.0,3.2681134136917813
3.0,26593.0,3.2681134136917813
3.0,43677.0,3.2681134136917813
3.0,101074.0,3.2681134136917813
3.0,7191.0,3.2681134136917813
3.0,26590.0,3.2681134136917813
3.0,94122.0,3.2681134136917813
3.0,26567.0,3.2681134136917813
3.0,4597.0,3.2681134136917813
3.0,54908.0,3.2681134136917813
3.0,53143.0,3.2681134136917813
3.0,170297.0,3.2681134136917813
3.0,44241.0,3.2681134136917813
3.0,132422.0,3.268090068329567
3.0,3930.0,3.267161237430748
3.0,5696.0,3.267020323005296
3.0,26555.0,3.2649793904366478
3.0,9005.0,3.2634089860352335
3.0,4957.0,3.2621882783120477
3.0,2625.0,3.2618874748100763
3.0,73431.0,3.261809446170045
3.0,38294.0,3.261809446170045
3.0,143365.0,3.261809446170045
3.0,54648.0,3.2606936843158345
3.0,103137.0,3.2595564086338134
3.0,90374.0,3.2595505872241413
3.0,59315.0,3.2594992674834633
3.0,3643.0,3.2588491154461012
3.0,105954.0,3.258689641830659
3.0,122898.0,3.258349825727386
3.0,92048.0,3.2580862261779098
4.0,1093.0,3.6667402243590748
4.0,1912.0,3.666466019756385
4.0,5902.0,3.665357746282387
4.0,3244.0,3.6651640107779397
4.0,2660.0,3.6649620680221173
4.0,969.0,3.6648004505688596
4.0,3418.0,3.664587715176432
4.0,4506.0,3.6643447526197064
4.0,1958.0,3.6643415256464045
4.0,933.0,3.664088342116407
4.0,5690.0,3.664051617318751
4.0,1285.0,3.6633164269183984
4.0,1959.0,3.663304903262764
4.0,3045.0,3.663102253770994
4.0,1875.0,3.6627938126701207
4.0,4979.0,3.6624666318552377
4.0,2171.0,3.662272648304983
4.0,3435.0,3.66213860345327
4.0,928.0,3.662122532777901
4.0,1292.0,3.6620949649732832
4.0,1267.0,3.662049777002718
4.0,3341.0,3.6619570268797337
4.0,1204.0,3.66192532070677
4.0,5915.0,3.661884958143175
4.0,2243.0,3.6618174406297146
4.0,1235.0,3.6616313038774297
4.0,2245.0,3.6616157019182833
4.0,2020.0,3.6615544401014204
4.0,2160.0,3.6615419082583496
4.0,2866.0,3.6614662990902973
4.0,1957.0,3.6610982644772494
4.0,2935.0,3.6609378932761403
4.0,2729.0,3.6606515930204813
4.0,2313.0,3.660483606277163
4.0,2010.0,3.660216791492668
4.0,5339.0,3.659939897965741
4.0,1284.0,3.659927014852977
4.0,2064.0,3.6598409538419303
4.0,3260.0,3.659782964852854
4.0,3498.0,3.659688843744599
4.0,2750.0,3.6596741593411135
4.0,1081.0,3.6594365732628997
4.0,3134.0,3.6593092692383338
4.0,7132.0,3.6591843272183002
4.0,3893.0,3.6591822084548244
4.0,5628.0,3.6590864104432606
4.0,4754.0,3.6589026764692543
4.0,1963.0,3.6588845081584807
4.0,1673.0,3.658880914115148
4.0,2967.0,3.658843777565346
4.0,2183.0,3.6587575103794148
4.0,2066.0,3.6587102453331943
4.0,922.0,3.6585099327674513
4.0,1952.0,3.6582841787539997
4.0,1244.0,3.6581795998741335
4.0,3090.0,3.657940663091946
4.0,1124.0,3.6579238677096426
4.0,1945.0,3.6578623034980615
4.0,3504.0,3.657751383883807
4.0,2208.0,3.657723828799762
4.0,2356.0,3.6576219165952644
4.0,955.0,3.657571389216309
4.0,2551.0,3.6574751175911993
4.0,3196.0,3.6574398097229266
4.0,6305.0,3.657286503390669
4.0,3384.0,3.6572337056291997
4.0,7013.0,3.6571509674669835
4.0,2202.0,3.6571377843663018
4.0,2550.0,3.6570278298683196
4.0,911.0,3.656988313142297
4.0,2970.0,3.6569691509494073
4.0,2067.0,3.656946272177908
4.0,7099.0,3.6568779068231176
4.0,2936.0,3.6568759686505627
4.0,931.0,3.6567533569656825
4.0,2022.0,3.656628415024656
4.0,2300.0,3.6566154382663267
4.0,2644.0,3.6566107685088003
4.0,947.0,3.6565296670048553
4.0,2908.0,3.656529072485122
4.0,7698.0,3.6564532450385783
4.0,8949.0,3.656398395987551
4.0,6774.0,3.656244133825906
4.0,2966.0,3.65613400006005
4.0,2691.0,3.656114421209698
4.0,2941.0,3.6561119639615973
4.0,2919.0,3.6559284501242493
4.0,1960.0,3.6558980049879324
4.0,3115.0,3.6558843718719034
4.0,3152.0,3.6558070301216237
4.0,4432.0,3.655774127678548
4.0,5147.0,3.6556762438726795
4.0,3812.0,3.6556483758838483
4.0,4211.0,3.655628511265869
4.0,953.0,3.6555749532133097
4.0,3102.0,3.6555227040138156
4.0,4738.0,3.6555149556767517
4.0,1207.0,3.6555113637416143
4.0,2130.0,3.6555095100831148
4.0,3182.0,3.6554602631933473
5.0,3812.0,3.97735277035522
5.0,2550.0,3.97252820461293
5.0,3060.0,3.9686757411228157
5.0,2064.0,3.964891129000295
5.0,4799.0,3.9639229575490136
5.0,1285.0,3.962487675849903
5.0,1641.0,3.960503718932491
5.0,3072.0,3.956089648333419
5.0,2664.0,3.9547309416437044
5.0,1921.0,3.9509096659401717
5.0,2660.0,3.9495903312475025
5.0,3429.0,3.9492353224979326
5.0,3418.0,3.946129704543477
5.0,3386.0,3.939487060480531
5.0,3219.0,3.9387238528539013
5.0,3498.0,3.937949032830953
5.0,2421.0,3.935581357274101
5.0,1350.0,3.9350974433102426
5.0,1449.0,3.929833581585431
5.0,2009.0,3.9273217631825146
5.0,1333.0,3.9248680206224176
5.0,2395.0,3.9235015919747425
5.0,2021.0,3.9230250152467985
5.0,2243.0,3.919459020560551
5.0,2795.0,3.918512791464245
5.0,1253.0,3.9116456498826953
5.0,1093.0,3.905696788591201
5.0,1958.0,3.9036690929737143
5.0,7132.0,3.902771638935107
5.0,3196.0,3.901917409003568
5.0,3037.0,3.8994062728219796
5.0,1997.0,3.8993995331448703
5.0,1348.0,3.8985705072519408
5.0,921.0,3.8985612394739197
5.0,3863.0,3.898184116938847
5.0,3363.0,3.89809409927425
5.0,1639.0,3.8972500880936956
5.0,3244.0,3.8969940794259585
5.0,965.0,3.8964627948944477
5.0,1288.0,3.8956573518334268
5.0,3108.0,3.8948560402972863
5.0,1269.0,3.8923780201555265
5.0,1956.0,3.8912178660559253
5.0,1250.0,3.8904264381692717
5.0,2539.0,3.889699635809162
5.0,3499.0,3.8889079280665895
5.0,2770.0,3.8876035111339307
5.0,2788.0,3.887557458950295
5.0,3814.0,3.8874544095371903
5.0,2599.0,3.8859690348508824
5.0,3081.0,3.88534150601554
5.0,2752.0,3.882925198530102
5.0,1912.0,3.881974213323038
5.0,1204.0,3.8809645879482058
5.0,1254.0,3.8790678995778887
5.0,2186.0,3.878989731196286
5.0,2118.0,3.878152119475723
5.0,2065.0,3.876887816391488
5.0,5902.0,3.8766146769423098
5.0,3481.0,3.8765045135796705
5.0,5339.0,3.8742646352839625
5.0,5060.0,3.8741114484901904
5.0,6979.0,3.8734880298436845
5.0,2202.0,3.8733116299331125
5.0,2997.0,3.872463900626075
5.0,2245.0,3.8708207750820725
5.0,969.0,3.8702659644237314
5.0,1394.0,3.8699167017389797
5.0,3035.0,3.868341900174959
5.0,1125.0,3.867736619682153
5.0,2300.0,3.867035808944443
5.0,2420.0,3.8661202463788507
5.0,2359.0,3.8636891942155214
5.0,2208.0,3.863389577725231
5.0,2369.0,3.861989272668257
5.0,3045.0,3.861974693541257
5.0,1674.0,3.861032397789956
5.0,2973.0,3.8601259635871754
5.0,1292.0,3.8600094531799543
5.0,3608.0,3.8589764517953906
5.0,4506.0,3.855779878088132
5.0,3448.0,3.8552307816305476
5.0,3435.0,3.8539787555850085
5.0,1079.0,3.8532897152847077
5.0,1963.0,3.8516301762729124
5.0,3893.0,3.8513533061130785
5.0,1186.0,3.8490670020363758
5.0,1748.0,3.848495503577592
5.0,1957.0,3.848133606342486
5.0,1301.0,3.8480237330247284
5.0,930.0,3.847088477294886
5.0,2926.0,3.845851430727156
5.0,2160.0,3.84580655218871
5.0,2203.0,3.8456827738103696
5.0,1175.0,3.845513187140182
5.0,2352.0,3.8453483161074034
5.0,1673.0,3.84518167662099
5.0,1304.0,3.8448824629564036
5.0,1179.0,3.844683007185842
5.0,3160.0,3.84358785155531
6.0,1873.0,3.5831651299110088
6.0,1059.0,3.5831500502874674
6.0,6385.0,3.5830242614508507
6.0,6773.0,3.582996249673712
6.0,6850.0,3.582967753666431
6.0,4508.0,3.582954280491658
6.0,2671.0,3.5829014076073595
6.0,49772.0,3.582847899744346
6.0,55253.0,3.5827878042202417
6.0,7064.0,3.582746894648735
6.0,41285.0,3.5827065255484025
6.0,8464.0,3.5826829435417786
6.0,902.0,3.5826490605756054
6.0,8827.0,3.5825607504238417
6.0,4578.0,3.5825337510621096
6.0,4014.0,3.582532698865005
6.0,6238.0,3.582526449490073
6.0,4920.0,3.5825199235762226
6.0,51884.0,3.5824812814017903
6.0,56563.0,3.5824127916773802
6.0,5992.0,3.5823603462581444
6.0,3953.0,3.5823352478717654
6.0,1680.0,3.5822606492022238
6.0,7121.0,3.5820899378988873
6.0,4113.0,3.582031227590831
6.0,7019.0,3.581948577463073
6.0,6201.0,3.5819224810853085
6.0,4495.0,3.5819224810853085
6.0,47629.0,3.581885861047571
6.0,6581.0,3.5817936918751023
6.0,1951.0,3.5817583427635427
6.0,47610.0,3.5817256018856813
6.0,7046.0,3.5817095062921407
6.0,7318.0,3.581589055279145
6.0,5450.0,3.5815407446069987
6.0,27838.0,3.5815338328496695
6.0,6760.0,3.5815241096952724
6.0,39183.0,3.581467354446302
6.0,1693.0,3.581456052755308
6.0,5135.0,3.5814516080751533
6.0,40629.0,3.581411480988019
6.0,3513.0,3.5814106673858332
6.0,1893.0,3.5813292844677873
6.0,6163.0,3.5813292844677873
6.0,7572.0,3.5813292844677873
6.0,6545.0,3.5813292844677873
6.0,55687.0,3.5813292844677873
6.0,2801.0,3.5813292844677873
6.0,25769.0,3.5813292844677873
6.0,6515.0,3.5813292844677873
6.0,5415.0,3.581280296670303
6.0,1353.0,3.5812463958619176
6.0,26680.0,3.581171922027879
6.0,7840.0,3.5810984351394466
6.0,8235.0,3.581094746819321
6.0,3556.0,3.581086007694859
6.0,7160.0,3.5810844634721137
6.0,2295.0,3.5810547625379607
6.0,40819.0,3.5810269886671557
6.0,2554.0,3.580998634214213
6.0,670.0,3.580992396285194
6.0,3097.0,3.5809797179530043
6.0,4225.0,3.5809784397735958
6.0,906.0,3.5809655571700065
6.0,2558.0,3.5809562080127937
6.0,45720.0,3.5809284012471605
6.0,5404.0,3.580885698897515
6.0,25750.0,3.580868386527762
6.0,915.0,3.580859716121399
6.0,1938.0,3.580825047176274
6.0,950.0,3.5807327631491193
6.0,6339.0,3.5806719201117634
6.0,6856.0,3.5806698665864616
6.0,5034.0,3.580631677481408
6.0,8809.0,3.580613510332414
6.0,6909.0,3.580613510332414
6.0,5504.0,3.580598360537985
6.0,1593.0,3.5805526108922017
6.0,3668.0,3.5805454317535648
6.0,6785.0,3.580544988193029
6.0,7139.0,3.5805033358451994
6.0,28.0,3.580466598861675
6.0,3330.0,3.580406026376451
6.0,6984.0,3.580395900052351
6.0,8754.0,3.580395900052351
6.0,55071.0,3.580395900052351
6.0,1902.0,3.580395900052351
6.0,8875.0,3.580395900052351
6.0,8463.0,3.580395900052351
6.0,25753.0,3.580395900052351
6.0,8424.0,3.580395900052351
6.0,4970.0,3.580395900052351
6.0,6948.0,3.580395900052351
6.0,7479.0,3.580395900052351
6.0,7560.0,3.580395900052351
6.0,5012.0,3.580395900052351
6.0,5114.0,3.580395900052351
6.0,956.0,3.580395900052351
6.0,7713.0,3.580395900052351
6.0,7714.0,3.580395900052351
7.0,118985.0,3.4943526831101677
7.0,31364.0,3.493061768847056
7.0,8340.0,3.492614660154729
7.0,54372.0,3.4925274101362125
7.0,103075.0,3.492011040450763
7.0,103688.0,3.4912670336843217
7.0,68848.0,3.4912428267121163
7.0,142448.0,3.490713773294951
7.0,89118.0,3.489947705846216
7.0,72356.0,3.489100327082465
7.0,81132.0,3.488891314918691
7.0,88272.0,3.488497319788907
7.0,71135.0,3.488441225209952
7.0,69849.0,3.4867824057748513
7.0,69516.0,3.486540196977846
7.0,8012.0,3.4864103031625544
7.0,89028.0,3.4861876977503816
7.0,90531.0,3.4861347691403552
7.0,3266.0,3.486120034856118
7.0,112515.0,3.4860981114929106
7.0,6387.0,3.485869466948246
7.0,168266.0,3.48586724769503
7.0,90439.0,3.4857345785294735
7.0,95105.0,3.4855134284711475
7.0,111622.0,3.4854306223949894
7.0,90600.0,3.48524725924655
7.0,27563.0,3.4851604844536705
7.0,57504.0,3.4848796743191848
7.0,85788.0,3.4847620706638276
7.0,45382.0,3.4845987255518174
7.0,74510.0,3.4844640118723924
7.0,141408.0,3.4843525229654557
7.0,63276.0,3.4841396906972277
7.0,99437.0,3.4841396906972277
7.0,73323.0,3.484012130620654
7.0,26729.0,3.4839812769613165
7.0,142420.0,3.4839421055921975
7.0,155064.0,3.4839421055921975
7.0,1351.0,3.4838109842406073
7.0,74228.0,3.4835332975721967
7.0,73211.0,3.4828733086077515
7.0,90469.0,3.482663569336831
7.0,71379.0,3.482477189405875
7.0,104879.0,3.48216955287011
7.0,75395.0,3.481973424158665
7.0,40412.0,3.481656599227923
7.0,58301.0,3.481599159946876
7.0,6818.0,3.481586716517952
7.0,3879.0,3.481504798193111
7.0,65982.0,3.481050743572433
7.0,107069.0,3.4807416618486213
7.0,78349.0,3.4807255495515443
7.0,60333.0,3.480503993175153
7.0,92391.0,3.4802782886880257
7.0,47404.0,3.4797872125649207
7.0,26765.0,3.4790995932972475
7.0,7844.0,3.4790463224248453
7.0,101088.0,3.4787195586047193
7.0,1034.0,3.4784640323100344
7.0,55908.0,3.4782582745257384
7.0,49932.0,3.478209421772159
7.0,70728.0,3.478036151623992
7.0,71106.0,3.4780246182074857
7.0,103624.0,3.4779903260602514
7.0,104944.0,3.4769092697761432
7.0,36931.0,3.476869934119468
7.0,97285.0,3.476869934119468
7.0,113313.0,3.476869934119468
7.0,113159.0,3.476869934119468
7.0,98061.0,3.476869934119468
7.0,114670.0,3.476869934119468
7.0,52831.0,3.476869934119468
7.0,55067.0,3.476869934119468
7.0,111551.0,3.476869934119468
7.0,135534.0,3.476869934119468
7.0,98633.0,3.476869934119468
7.0,135803.0,3.476869934119468
7.0,103219.0,3.476869934119468
7.0,100397.0,3.476869934119468
7.0,133832.0,3.476869934119468
7.0,110286.0,3.476869934119468
7.0,128838.0,3.476869934119468
7.0,26399.0,3.476869934119468
7.0,130052.0,3.476869934119468
7.0,27905.0,3.476869934119468
7.0,118082.0,3.476869934119468
7.0,31086.0,3.476869934119468
7.0,57637.0,3.476869934119468
7.0,114044.0,3.476869934119468
7.0,89281.0,3.476869934119468
7.0,63179.0,3.476869934119468
7.0,148166.0,3.476869934119468
7.0,149011.0,3.476869934119468
7.0,70206.0,3.476869934119468
7.0,6095.0,3.476869934119468
7.0,78626.0,3.476869934119468
7.0,67168.0,3.476869934119468
7.0,152372.0,3.476869934119468
7.0,66310.0,3.476869934119468
7.0,64010.0,3.476869934119468
8.0,3035.0,3.8554805204056377
8.0,1348.0,3.850098752593321
8.0,1956.0,3.84860618449087
8.0,2997.0,3.8451711785880978
8.0,3814.0,3.843774416888521
8.0,2599.0,3.843006784416458
8.0,1179.0,3.8397799776117063
8.0,2303.0,3.8366496543902326
8.0,2065.0,3.833800088160716
8.0,2186.0,3.8305024704940465
8.0,2290.0,3.8302366093176534
8.0,1449.0,3.8250751528444233
8.0,3812.0,3.8236247618158057
8.0,1250.0,3.8219420774653594
8.0,1175.0,3.8194328635360533
8.0,3649.0,3.8174933673429283
8.0,2752.0,3.811943676662549
8.0,1921.0,3.8103449159090004
8.0,1301.0,3.8096362257876772
8.0,2073.0,3.8077174855952554
8.0,2550.0,3.8060642440205474
8.0,1963.0,3.805591452933016
8.0,1186.0,3.8043209277613967
8.0,3167.0,3.8042187019966827
8.0,1219.0,3.8018036659087637
8.0,2352.0,3.8001281995913407
8.0,3742.0,3.797056415359815
8.0,2361.0,3.794679358429584
8.0,2926.0,3.793542997892647
8.0,2359.0,3.7933407740202743
8.0,908.0,3.792940062569498
8.0,1958.0,3.79286880892524
8.0,29.0,3.7887419644412867
8.0,4911.0,3.78723329450259
8.0,6572.0,3.7865012524169193
8.0,5062.0,3.7865012524169193
8.0,2202.0,3.785720678617848
8.0,1406.0,3.785006247977421
8.0,1533.0,3.785006247977421
8.0,3046.0,3.785006247977421
8.0,2337.0,3.7836686904254053
8.0,1284.0,3.7825536008180003
8.0,1192.0,3.781399882845296
8.0,1285.0,3.7812507093519203
8.0,363.0,3.7810218583929287
8.0,190.0,3.7810062409195875
8.0,1358.0,3.7808556535928384
8.0,1292.0,3.780738393668022
8.0,3185.0,3.780302301786836
8.0,2731.0,3.7801818652234194
8.0,1649.0,3.7800521104909093
8.0,2917.0,3.779698664847729
8.0,32770.0,3.779672801126111
8.0,1264.0,3.7790624631775773
8.0,3426.0,3.7784671061715303
8.0,1094.0,3.7782500700378425
8.0,2973.0,3.777983490027993
8.0,1916.0,3.777853008470997
8.0,4789.0,3.777371907388908
8.0,930.0,3.7772790343690748
8.0,1695.0,3.777155805885132
8.0,3158.0,3.776780754379517
8.0,1206.0,3.7761757524276183
8.0,4390.0,3.776154147298416
8.0,913.0,3.7761446338963616
8.0,2488.0,3.775962153299647
8.0,4426.0,3.7756621264909707
8.0,1184.0,3.775400055038546
8.0,912.0,3.774972463413413
8.0,1964.0,3.774842681683565
8.0,1204.0,3.7747506804841104
8.0,2160.0,3.774639974440295
8.0,1437.0,3.7735408930628505
8.0,3435.0,3.773455796071339
8.0,2064.0,3.772988440805563
8.0,1262.0,3.7729867935971164
8.0,1927.0,3.7729264175065493
8.0,1948.0,3.7725517185242126
8.0,5339.0,3.772291890093757
8.0,4713.0,3.771960229934501
8.0,3473.0,3.7718604827972926
8.0,2467.0,3.7693760614643272
8.0,1248.0,3.7692197581145566
8.0,1080.0,3.7691421129781286
8.0,4034.0,3.7682177962417565
8.0,1529.0,3.7681927111531444
8.0,3091.0,3.7674993237902
8.0,1596.0,3.767240536654057
8.0,2810.0,3.767060786817668
8.0,4811.0,3.7668596270432797
8.0,4697.0,3.766814527721749
8.0,4424.0,3.7667690739743485
8.0,4278.0,3.7655392382000943
8.0,1176.0,3.7654170005485232
8.0,390.0,3.764788669493917
8.0,6666.0,3.764575120790962
8.0,8405.0,3.764548156005855
8.0,549.0,3.7641397564231394
8.0,4037.0,3.764106859619046
8.0,4605.0,3.763553602883827
9.0,6684.0,3.721659030081771
9.0,7089.0,3.721659030081771
